# e nb T p mub mus
0.5600000 0.0000000 0.1671500 0.0878437 0.0000000 -0.0000000
0.5600000 0.0100000 0.1671166 0.0878092 0.0189640 0.0045951
0.5600000 0.0200000 0.1670166 0.0877061 0.0379190 0.0091912
0.5600000 0.0300000 0.1668502 0.0875350 0.0568561 0.0137892
0.5600000 0.0400000 0.1666176 0.0872971 0.0757670 0.0183903
0.5600000 0.0500000 0.1663193 0.0869938 0.0946441 0.0229954
0.5600000 0.0600000 0.1659558 0.0866272 0.1134806 0.0276056
0.5600000 0.0700000 0.1655277 0.0861995 0.1322706 0.0322219
0.5600000 0.0800000 0.1650355 0.0857132 0.1510096 0.0368455
0.5600000 0.0900000 0.1644800 0.0851711 0.1696940 0.0414775
0.5600000 0.1000000 0.1638616 0.0845760 0.1883217 0.0461189
0.5600000 0.1100000 0.1631811 0.0839311 0.2068917 0.0507710
0.5600000 0.1200000 0.1624388 0.0832394 0.2254041 0.0554347
0.5600000 0.1300000 0.1616353 0.0825040 0.2438604 0.0601113
0.5600000 0.1400000 0.1607707 0.0817281 0.2622630 0.0648017
0.5600000 0.1500000 0.1598454 0.0809148 0.2806152 0.0695069
0.5600000 0.1600000 0.1588593 0.0800669 0.2989212 0.0742277
0.5600000 0.1700000 0.1578123 0.0791875 0.3171859 0.0789649
0.5600000 0.1800000 0.1567042 0.0782793 0.3354147 0.0837189
0.5600000 0.1900000 0.1555344 0.0773450 0.3536134 0.0884901
0.5600000 0.2000000 0.1543024 0.0763870 0.3717878 0.0932785
0.5600000 0.2100000 0.1530073 0.0754079 0.3899439 0.0980839
0.5600000 0.2200000 0.1516482 0.0744098 0.4080876 0.1029056
0.5600000 0.2300000 0.1502239 0.0733948 0.4262241 0.1077424
0.5600000 0.2400000 0.1487330 0.0723650 0.4443583 0.1125927
0.5600000 0.2500000 0.1471741 0.0713220 0.4624940 0.1174542
0.5600000 0.2600000 0.1455456 0.0702676 0.4806343 0.1223239
0.5600000 0.2700000 0.1438456 0.0692032 0.4987808 0.1271980
0.5600000 0.2800000 0.1420723 0.0681302 0.5169336 0.1320719
0.5600000 0.2900000 0.1402236 0.0670496 0.5350911 0.1369399
0.5600000 0.3000000 0.1382975 0.0659624 0.5532500 0.1417952
0.5600000 0.3100000 0.1362918 0.0648693 0.5714046 0.1466300
0.5600000 0.3200000 0.1342041 0.0637706 0.5895471 0.1514351
0.5600000 0.3300000 0.1320321 0.0626665 0.6076675 0.1562001
0.5600000 0.3400000 0.1297734 0.0615567 0.6257533 0.1609135
0.5600000 0.3500000 0.1274253 0.0604404 0.6437899 0.1655620
0.5600000 0.3600000 0.1249851 0.0593167 0.6617607 0.1701316
0.5600000 0.3700000 0.1224499 0.0581837 0.6796470 0.1746067
0.5600000 0.3800000 0.1198161 0.0570390 0.6974289 0.1789705
0.5600000 0.3900000 0.1170801 0.0558797 0.7150852 0.1832053
0.5600000 0.4000000 0.1142374 0.0547018 0.7325939 0.1872921
0.5600000 0.4100000 0.1112825 0.0535006 0.7499328 0.1912108
0.5600000 0.4200000 0.1082090 0.0522701 0.7670794 0.1949400
0.5600000 0.4300000 0.1050090 0.0510034 0.7840114 0.1984569
0.5600000 0.4400000 0.1016728 0.0496920 0.8007064 0.2017370
0.5600000 0.4500000 0.0981884 0.0483258 0.8171419 0.2047533
0.5600000 0.4600000 0.0945410 0.0468928 0.8332946 0.2074757
0.5600000 0.4700000 0.0907117 0.0453784 0.8491396 0.2098697
0.5600000 0.4800000 0.0866770 0.0437649 0.8646496 0.2118953
0.5600000 0.4900000 0.0824060 0.0420298 0.8797940 0.2135041
0.5600000 0.5000000 0.0778576 0.0401442 0.8945371 0.2146366
0.5600000 0.5100000 0.0729745 0.0380690 0.9088371 0.2152160
0.5600000 0.5200000 0.0676741 0.0357492 0.9226417 0.2151390
0.5600000 0.5300000 0.0618310 0.0331032 0.9358773 0.2142578
0.5600000 0.5400000 0.0552509 0.0300066 0.9484124 0.2123479
0.5600000 0.5500000 0.0476447 0.0262735 0.9599390 0.2090576
0.5600000 0.5600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.5700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.5800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.5900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.6000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.6100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.6200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.6300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.6400000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.6500000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.6600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.6700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.6800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.6900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.7000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.7100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.7200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.7300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.7400000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.7500000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.7600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.7700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.7800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.7900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.8000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.8100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.8200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.8300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.8400000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.8500000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.8600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.8700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.8800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.8900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.9000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.9100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.9200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.9300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.9400000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.9500000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.9600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.9700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.9800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 0.9900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5600000 1.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.0000000 0.1675220 0.0892967 -0.0000000 -0.0000000
0.5700000 0.0100000 0.1674898 0.0892631 0.0186143 0.0045359
0.5700000 0.0200000 0.1673933 0.0891625 0.0372206 0.0090728
0.5700000 0.0300000 0.1672327 0.0889956 0.0558113 0.0136117
0.5700000 0.0400000 0.1670082 0.0887635 0.0743789 0.0181534
0.5700000 0.0500000 0.1667202 0.0884675 0.0929166 0.0226990
0.5700000 0.0600000 0.1663691 0.0881094 0.1114185 0.0272496
0.5700000 0.0700000 0.1659555 0.0876914 0.1298794 0.0318061
0.5700000 0.0800000 0.1654799 0.0872157 0.1482950 0.0363697
0.5700000 0.0900000 0.1649429 0.0866850 0.1666621 0.0409413
0.5700000 0.1000000 0.1643449 0.0861020 0.1849788 0.0455220
0.5700000 0.1100000 0.1636866 0.0854696 0.2032439 0.0501130
0.5700000 0.1200000 0.1629683 0.0847907 0.2214575 0.0547152
0.5700000 0.1300000 0.1621905 0.0840682 0.2396208 0.0593297
0.5700000 0.1400000 0.1613535 0.0833052 0.2577357 0.0639576
0.5700000 0.1500000 0.1604573 0.0825046 0.2758051 0.0685996
0.5700000 0.1600000 0.1595021 0.0816693 0.2938327 0.0732568
0.5700000 0.1700000 0.1584878 0.0808020 0.3118228 0.0779296
0.5700000 0.1800000 0.1574140 0.0799056 0.3297802 0.0826188
0.5700000 0.1900000 0.1562806 0.0789825 0.3477101 0.0873247
0.5700000 0.2000000 0.1550868 0.0780353 0.3656179 0.0920473
0.5700000 0.2100000 0.1538319 0.0770664 0.3835091 0.0967865
0.5700000 0.2200000 0.1525151 0.0760779 0.4013888 0.1015417
0.5700000 0.2300000 0.1511353 0.0750719 0.4192623 0.1063121
0.5700000 0.2400000 0.1496913 0.0740505 0.4371339 0.1110962
0.5700000 0.2500000 0.1481818 0.0730153 0.4550076 0.1158920
0.5700000 0.2600000 0.1466053 0.0719682 0.4728862 0.1206970
0.5700000 0.2700000 0.1449601 0.0709106 0.4907717 0.1255078
0.5700000 0.2800000 0.1432444 0.0698438 0.5086644 0.1303202
0.5700000 0.2900000 0.1414566 0.0687691 0.5265635 0.1351293
0.5700000 0.3000000 0.1395945 0.0676875 0.5444660 0.1399290
0.5700000 0.3100000 0.1376562 0.0665998 0.5623675 0.1447124
0.5700000 0.3200000 0.1356396 0.0655064 0.5802611 0.1494711
0.5700000 0.3300000 0.1335426 0.0644077 0.5981381 0.1541959
0.5700000 0.3400000 0.1313628 0.0633037 0.6159873 0.1588761
0.5700000 0.3500000 0.1290980 0.0621938 0.6337956 0.1634999
0.5700000 0.3600000 0.1267456 0.0610774 0.6515477 0.1680544
0.5700000 0.3700000 0.1243032 0.0599530 0.6692265 0.1725253
0.5700000 0.3800000 0.1217676 0.0588189 0.6868133 0.1768972
0.5700000 0.3900000 0.1191358 0.0576724 0.7042882 0.1811538
0.5700000 0.4000000 0.1164040 0.0565104 0.7216301 0.1852775
0.5700000 0.4100000 0.1135676 0.0553288 0.7388178 0.1892499
0.5700000 0.4200000 0.1106215 0.0541226 0.7558294 0.1930513
0.5700000 0.4300000 0.1075593 0.0528860 0.7726434 0.1966611
0.5700000 0.4400000 0.1043730 0.0516117 0.7892381 0.2000571
0.5700000 0.4500000 0.1010531 0.0502912 0.8055921 0.2032154
0.5700000 0.4600000 0.0975877 0.0489144 0.8216835 0.2061096
0.5700000 0.4700000 0.0939620 0.0474691 0.8374895 0.2087104
0.5700000 0.4800000 0.0901577 0.0459408 0.8529861 0.2109842
0.5700000 0.4900000 0.0861512 0.0443116 0.8681463 0.2128916
0.5700000 0.5000000 0.0819122 0.0425591 0.8829398 0.2143853
0.5700000 0.5100000 0.0774003 0.0406543 0.8973317 0.2154067
0.5700000 0.5200000 0.0725589 0.0385582 0.9112801 0.2158803
0.5700000 0.5300000 0.0673069 0.0362156 0.9247329 0.2157046
0.5700000 0.5400000 0.0615214 0.0335454 0.9376156 0.2147343
0.5700000 0.5500000 0.0550134 0.0304244 0.9497951 0.2127493
0.5700000 0.5600000 0.0475052 0.0266706 0.9609634 0.2094078
0.5700000 0.5700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.5800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.5900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.6000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.6100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.6200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.6300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.6400000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.6500000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.6600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.6700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.6800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.6900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.7000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.7100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.7200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.7300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.7400000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.7500000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.7600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.7700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.7800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.7900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.8000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.8100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.8200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.8300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.8400000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.8500000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.8600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.8700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.8800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.8900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.9000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.9100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.9200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.9300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.9400000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.9500000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.9600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.9700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.9800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 0.9900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5700000 1.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.0000000 0.1678882 0.0907486 0.0000000 0.0000000
0.5800000 0.0100000 0.1678571 0.0907159 0.0182775 0.0044785
0.5800000 0.0200000 0.1677639 0.0906178 0.0365480 0.0089580
0.5800000 0.0300000 0.1676088 0.0904549 0.0548048 0.0134393
0.5800000 0.0400000 0.1673919 0.0902283 0.0730413 0.0179235
0.5800000 0.0500000 0.1671137 0.0899393 0.0912516 0.0224114
0.5800000 0.0600000 0.1667745 0.0895894 0.1094303 0.0269041
0.5800000 0.0700000 0.1663747 0.0891807 0.1275728 0.0314026
0.5800000 0.0800000 0.1659148 0.0887153 0.1456753 0.0359078
0.5800000 0.0900000 0.1653954 0.0881957 0.1637349 0.0404209
0.5800000 0.1000000 0.1648169 0.0876244 0.1817497 0.0449427
0.5800000 0.1100000 0.1641797 0.0870042 0.1997187 0.0494744
0.5800000 0.1200000 0.1634844 0.0863377 0.2176417 0.0540170
0.5800000 0.1300000 0.1627311 0.0856279 0.2355198 0.0585714
0.5800000 0.1400000 0.1619203 0.0848776 0.2533545 0.0631387
0.5800000 0.1500000 0.1610520 0.0840895 0.2711483 0.0677196
0.5800000 0.1600000 0.1601263 0.0832665 0.2889046 0.0723150
0.5800000 0.1700000 0.1591432 0.0824114 0.3066270 0.0769257
0.5800000 0.1800000 0.1581023 0.0815266 0.3243199 0.0815521
0.5800000 0.1900000 0.1570035 0.0806148 0.3419880 0.0861946
0.5800000 0.2000000 0.1558461 0.0796783 0.3596360 0.0908535
0.5800000 0.2100000 0.1546296 0.0787196 0.3772691 0.0955286
0.5800000 0.2200000 0.1533532 0.0777408 0.3948920 0.1002195
0.5800000 0.2300000 0.1520158 0.0767439 0.4125095 0.1049254
0.5800000 0.2400000 0.1506164 0.0757310 0.4301258 0.1096452
0.5800000 0.2500000 0.1491538 0.0747039 0.4477447 0.1143771
0.5800000 0.2600000 0.1476266 0.0736641 0.4653690 0.1191189
0.5800000 0.2700000 0.1460334 0.0726134 0.4830007 0.1238676
0.5800000 0.2800000 0.1443724 0.0715530 0.5006406 0.1286196
0.5800000 0.2900000 0.1426421 0.0704843 0.5182881 0.1333705
0.5800000 0.3000000 0.1408406 0.0694083 0.5359410 0.1381149
0.5800000 0.3100000 0.1389660 0.0683259 0.5535956 0.1428465
0.5800000 0.3200000 0.1370165 0.0672377 0.5712460 0.1475578
0.5800000 0.3300000 0.1349899 0.0661442 0.5888845 0.1522406
0.5800000 0.3400000 0.1328844 0.0650456 0.6065014 0.1568852
0.5800000 0.3500000 0.1306978 0.0639416 0.6240847 0.1614808
0.5800000 0.3600000 0.1284278 0.0628317 0.6416206 0.1660156
0.5800000 0.3700000 0.1260721 0.0617149 0.6590933 0.1704766
0.5800000 0.3800000 0.1236281 0.0605898 0.6764855 0.1748496
0.5800000 0.3900000 0.1210932 0.0594542 0.6937783 0.1791196
0.5800000 0.4000000 0.1184640 0.0583057 0.7109520 0.1832703
0.5800000 0.4100000 0.1157370 0.0571407 0.7279860 0.1872847
0.5800000 0.4200000 0.1129078 0.0559551 0.7448594 0.1911448
0.5800000 0.4300000 0.1099711 0.0547438 0.7615512 0.1948315
0.5800000 0.4400000 0.1069205 0.0535008 0.7780404 0.1983246
0.5800000 0.4500000 0.1037483 0.0522186 0.7943064 0.2016027
0.5800000 0.4600000 0.1004449 0.0508889 0.8103282 0.2046425
0.5800000 0.4700000 0.0969986 0.0495012 0.8260848 0.2074182
0.5800000 0.4800000 0.0933948 0.0480435 0.8415541 0.2099013
0.5800000 0.4900000 0.0896152 0.0465011 0.8567123 0.2120588
0.5800000 0.5000000 0.0856368 0.0448562 0.8715332 0.2138521
0.5800000 0.5100000 0.0814296 0.0430863 0.8859869 0.2152348
0.5800000 0.5200000 0.0769536 0.0411624 0.9000386 0.2161492
0.5800000 0.5300000 0.0721534 0.0390454 0.9136469 0.2165214
0.5800000 0.5400000 0.0669489 0.0366803 0.9267597 0.2162511
0.5800000 0.5500000 0.0612199 0.0339863 0.9393017 0.2151957
0.5800000 0.5600000 0.0547826 0.0308414 0.9511383 0.2131394
0.5800000 0.5700000 0.0473699 0.0270674 0.9619617 0.2097502
0.5800000 0.5800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.5900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.6000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.6100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.6200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.6300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.6400000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.6500000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.6600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.6700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.6800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.6900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.7000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.7100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.7200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.7300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.7400000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.7500000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.7600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.7700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.7800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.7900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.8000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.8100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.8200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.8300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.8400000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.8500000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.8600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.8700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.8800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.8900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.9000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.9100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.9200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.9300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.9400000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.9500000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.9600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.9700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.9800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 0.9900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5800000 1.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.0000000 0.1682487 0.0921997 0.0000000 -0.0000000
0.5900000 0.0100000 0.1682187 0.0921677 0.0179530 0.0044228
0.5900000 0.0200000 0.1681286 0.0920720 0.0358998 0.0088464
0.5900000 0.0300000 0.1679787 0.0919130 0.0538346 0.0132719
0.5900000 0.0400000 0.1677691 0.0916917 0.0717517 0.0177002
0.5900000 0.0500000 0.1675002 0.0914093 0.0896457 0.0221321
0.5900000 0.0600000 0.1671722 0.0910673 0.1075120 0.0265686
0.5900000 0.0700000 0.1667855 0.0906676 0.1253465 0.0310107
0.5900000 0.0800000 0.1663407 0.0902122 0.1431458 0.0354594
0.5900000 0.0900000 0.1658380 0.0897033 0.1609072 0.0399156
0.5900000 0.1000000 0.1652780 0.0891434 0.1786290 0.0443803
0.5900000 0.1100000 0.1646611 0.0885350 0.1963102 0.0488545
0.5900000 0.1200000 0.1639876 0.0878807 0.2139507 0.0533392
0.5900000 0.1300000 0.1632578 0.0871832 0.2315511 0.0578353
0.5900000 0.1400000 0.1624720 0.0864453 0.2491130 0.0623438
0.5900000 0.1500000 0.1616303 0.0856697 0.2666383 0.0668655
0.5900000 0.1600000 0.1607329 0.0848589 0.2841300 0.0714011
0.5900000 0.1700000 0.1597796 0.0840157 0.3015915 0.0759514
0.5900000 0.1800000 0.1587702 0.0831425 0.3190265 0.0805170
0.5900000 0.1900000 0.1577044 0.0822419 0.3364392 0.0850983
0.5900000 0.2000000 0.1565819 0.0813162 0.3538341 0.0896953
0.5900000 0.2100000 0.1554020 0.0803678 0.3712156 0.0943083
0.5900000 0.2200000 0.1541640 0.0793987 0.3885884 0.0989368
0.5900000 0.2300000 0.1528671 0.0784110 0.4059567 0.1035801
0.5900000 0.2400000 0.1515102 0.0774068 0.4233246 0.1082374
0.5900000 0.2500000 0.1500922 0.0763877 0.4406955 0.1129072
0.5900000 0.2600000 0.1486120 0.0753554 0.4580724 0.1175873
0.5900000 0.2700000 0.1470680 0.0743117 0.4754573 0.1222754
0.5900000 0.2800000 0.1454589 0.0732578 0.4928512 0.1269681
0.5900000 0.2900000 0.1437831 0.0721952 0.5102538 0.1316616
0.5900000 0.3000000 0.1420389 0.0711248 0.5276636 0.1363510
0.5900000 0.3100000 0.1402246 0.0700477 0.5450773 0.1410307
0.5900000 0.3200000 0.1383384 0.0689647 0.5624901 0.1456941
0.5900000 0.3300000 0.1363785 0.0678763 0.5798952 0.1503336
0.5900000 0.3400000 0.1343430 0.0667827 0.5972840 0.1549405
0.5900000 0.3500000 0.1322299 0.0656842 0.6146458 0.1595050
0.5900000 0.3600000 0.1300373 0.0645802 0.6319681 0.1640164
0.5900000 0.3700000 0.1277629 0.0634701 0.6492364 0.1684626
0.5900000 0.3800000 0.1254047 0.0623529 0.6664346 0.1728308
0.5900000 0.3900000 0.1229602 0.0612268 0.6835453 0.1771069
0.5900000 0.4000000 0.1204266 0.0600897 0.7005495 0.1812760
0.5900000 0.4100000 0.1178009 0.0589388 0.7174278 0.1853224
0.5900000 0.4200000 0.1150793 0.0577706 0.7341601 0.1892293
0.5900000 0.4300000 0.1122578 0.0565808 0.7507260 0.1929792
0.5900000 0.4400000 0.1093309 0.0553641 0.7671051 0.1965536
0.5900000 0.4500000 0.1062924 0.0541143 0.7832773 0.1999329
0.5900000 0.4600000 0.1031346 0.0528241 0.7992227 0.2030961
0.5900000 0.4700000 0.0998480 0.0514848 0.8149211 0.2060205
0.5900000 0.4800000 0.0964209 0.0500861 0.8303520 0.2086813
0.5900000 0.4900000 0.0928390 0.0486158 0.8454940 0.2110502
0.5900000 0.5000000 0.0890841 0.0470594 0.8603237 0.2130952
0.5900000 0.5100000 0.0851336 0.0453987 0.8748154 0.2147783
0.5900000 0.5200000 0.0809578 0.0436115 0.8889396 0.2160540
0.5900000 0.5300000 0.0765173 0.0416686 0.9026619 0.2168656
0.5900000 0.5400000 0.0717576 0.0395309 0.9159411 0.2171402
0.5900000 0.5500000 0.0665998 0.0371434 0.9287251 0.2167794
0.5900000 0.5600000 0.0609262 0.0344259 0.9409380 0.2156427
0.5900000 0.5700000 0.0545581 0.0312575 0.9524437 0.2135189
0.5900000 0.5800000 0.0472387 0.0274640 0.9629352 0.2100851
0.5900000 0.5900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.6000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.6100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.6200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.6300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.6400000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.6500000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.6600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.6700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.6800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.6900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.7000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.7100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.7200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.7300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.7400000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.7500000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.7600000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.7700000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.7800000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.7900000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.8000000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.8100000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.8200000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.8300000 0.0000000 0.0000000 0.0000000 0.0000000
0.5900000 0.8400000 0.0000000 0.0000000 0.0000000 0.0000000
